,place_name,bedroom,area,kecamatan,city,final_price,date,final_mortage_monthly
92970,"Dijual Cepat Tokyo Riverside Pik2, Lt 6, 2 Br Corner, Twr. Ak",2.0,38.0,Teluk Naga,Tangerang,650000000.0,06/02/2023,4000000.0
92990,Apartemen Paddington Heights Furnished,2.0,98.0,Alam Sutera,Tangerang,2500000000.0,06/02/2023,17000000.0
92991,"Dijual Apartemen Saumata Alam Sutera Uk 167m2, Private Lift, 3kmr",3.0,167.0,Alam Sutera,Tangerang,5500000000.0,28/04/2023,39000000.0
92993,Unit Ekslusif Apartemen Rainbow Spring Condovillas 2 Kamar Tidur ,2.0,84.0,Gading Serpong,Tangerang,1850000000.0,06/02/2023,13000000.0
92996,"Apartemen Saveria Bsd City, Tangerang",1.0,40.0,BSD City,Tangerang,430000000.0,06/02/2023,3000000.0
93000,Dijual Murah Unit Apartemen Bizloft Soho U Residences Karawaci,1.0,64.0,Karawaci,Tangerang,1400000000.0,06/02/2023,10000000.0
93005,Apartemen Bandara City Dadap Tangerang 1br ,1.0,38.0,Dadap,Tangerang,450000000.0,06/02/2023,3000000.0
93018,"Jual Dan Sewa Apartment Assati , Vanya Park , Tower Brown .yl",3.0,68.0,BSD Vanya Park,Tangerang,1300000000.0,27/03/2023,9000000.0
93026,Dijual hunian di kota tangerang,2.0,37.0,Tangerang Kota,Tangerang,549000000.0,15/02/2023,3000000.0
93035,Semi Furnish 8 Ayodhya Residence,1.0,23.0,Cikokol,Tangerang,290000000.0,31/01/2023,2000000.0
93045,Dijual apartemen 3 badroom ready dan siap huni ,2.0,60.0,Cimone,Tangerang,988000000.0,31/01/2023,7000000.0
93056,Bsd Casa De Parco Gardenia Apartemen 1br Furnished Murah Strategis,1.0,42.0,BSD,Tangerang,700000000.0,31/01/2023,5000000.0
93068,Apartment M town gading serpong,1.0,34.0,Gading Serpong,Tangerang,700000000.0,31/01/2023,5000000.0
93081,Apartemen Green View 2 Kamar Tidur Furnished,2.0,34.0,BSD City,Tangerang,500000000.0,31/01/2023,3000000.0
93095,Apartemen Rainbowspring Siap Huni Type 4br Di Gading Serpong,4.0,105.0,Gading Serpong,Tangerang,2500000000.0,31/01/2023,17000000.0
93143,Apartemen Keren Siap Huni Pacific Garden Premium di Alam Sutera,1.0,29.0,Alam Sutera,Tangerang,715000000.0,31/01/2023,5000000.0
93161,Apartement Midtown Summarecon Serpong 3 BR Furnished Siap Huni,3.0,55.0,Gading Serpong,Tangerang,1100000000.0,31/01/2023,7000000.0
93180,Apartemen Midtown Signature Bagus Furnished,1.0,41.0,Gading Serpong,Tangerang,850000000.0,31/01/2023,6000000.0
93200,Dijual Apartment Skyhouse Studio 19m² Full Furnished View Kolam,1.0,19.0,BSD,Tangerang,450000000.0,31/01/2023,3000000.0
93201,Jual Cepat Apartemen Lloyd Alam Sutera Tower 2 Br Full Furnished,2.0,104.0,Alam Sutera,Tangerang,3200000000.0,06/04/2023,22000000.0
93203,Apartment Eksklusif Dengan Fasilitas Lengkap Dan Harga Terjangkau,1.0,40.0,Gading Serpong,Tangerang,996000000.0,31/01/2023,7000000.0
93206,"Apartemen The Smith Kondisi Baru, Semi Furnished Alam Sutera Tangerang",1.0,36.0,Alam Sutera,Tangerang,950000000.0,31/01/2023,6000000.0
93210,Unit Apartment Ayodya Super Murah Di Tangerang,2.0,38.0,Cikokol,Tangerang,599000000.0,06/02/2023,4000000.0
93215,Apartemen Rainbowspring Siap Huni Type 4br di Gading Serpong,4.0,105.0,Gading Serpong,Tangerang,2500000000.0,31/01/2023,17000000.0
93221,Apartemen Siap Huni Semi Furnish di Rainbow Springs Condovillas,3.0,105.0,Gading Serpong,Tangerang,2500000000.0,31/01/2023,17000000.0
93228,Turun Harga Dijual Apartemen U Residence Karawaci Full Furnished . Adrn,2.0,96.0,Lippo Karawaci,Tangerang,1890000000.0,01/06/2023,13000000.0
93236,Dijual Cepat Apartemen The Spring Condovilla View Garden Siap Huni . Tsa,2.0,84.0,Gading Serpong The Spring,Tangerang,1700000000.0,01/06/2023,12000000.0
93245,"For Sale Apartment Assati , Vanya Park , Tower Brown .yl",3.0,68.0,BSD Vanya Park,Tangerang,1500000000.0,08/05/2023,10000000.0
93255,Dijual Rugi Unit Studio Roseville Soho and Suite,1.0,38.0,BSD City,Tangerang,600000000.0,12/04/2023,4000000.0
93266,Apartemen Rainbow Spring Studio Jual Cepat Furnished,1.0,26.0,Gading Serpong,Tangerang,350000000.0,31/01/2023,2000000.0
93291,Jarang Ada! Unit Murah dan Harga Langka di Bawah PPJB,1.0,35.0,Gading Serpong,Tangerang,570000000.0,31/01/2023,4000000.0
93305,"Unit Cantik dan Masih Baru, Gress",2.0,45.0,Gading Serpong,Tangerang,680000000.0,31/01/2023,4000000.0
93320,Apartemen Victoria Square Type Studio Dijual Butuh Cepat,1.0,21.0,Karawaci,Tangerang,300000000.0,30/01/2023,2000000.0
93336,Dijual Apartemen Paddington Heights Baru Unfurnished,1.0,32.0,Alam Sutera,Tangerang,750000000.0,30/01/2023,5000000.0
93353,Dijual Apartemen Branz Apartment Bagus Furnished,1.0,42.0,BSD,Tangerang,1300000000.0,30/01/2023,9000000.0
93371,APARTEMENT SCANDINAVIA SERPONG TANGERANG,1.0,46.0,Babakan,Tangerang,750000000.0,30/01/2023,5000000.0
93390,Apartemen type 2 BR tower Jade Apartemen Kota Ayodhya,2.0,38.0,Cikokol,Tangerang,550000000.0,30/01/2023,3000000.0
93410,Apartemen Yukata Suites Mewah Alam Sutera,2.0,93.0,Alam Sutera,Tangerang,3350000000.0,30/01/2023,24000000.0
93411,Apartement Yukata Suites 2 BR Unfurnished Bagus Alam Sutera,2.0,92.0,Alam Sutera,Tangerang,2600000000.0,01/06/2023,18000000.0
93413,FREE FURNISHED APARTEMEN DEKAT BINUS Termurah Di Alam Sutera!! Ke Binus Bisa Jalan Kaki. Cocok Untuk Invest Juga!! Potensi Sangat Besar.,1.0,31.0,Alam Sutera,Tangerang,880000000.0,02/03/2023,6000000.0
93416,APARTEMEN 3 KAMAR - M TWON GADING SERPONG - JUAL CEPAT,3.0,50.0,Gading Serpong,Tangerang,1050000000.0,30/01/2023,7000000.0
93420,Apartemen The Smith 1BR TERMURAH,1.0,36.0,Alam Sutera,Tangerang,1030000000.0,30/01/2023,7000000.0
93425,"Jual MURAH, RUGI !!! Semi Furnished",1.0,24.0,Kosambi,Tangerang,220000000.0,30/01/2023,1000000.0
93431,"Apartemen Metro Garden Tangerang, Type 2br, Furnished, View Pool",2.0,62.0,Karang Tengah,Tangerang,850000000.0,30/01/2023,6000000.0
93438,Dijual Cepat Full Furnsihed Apartemen Vanya Park Assati Agate Blue Bsd,3.0,1.0,BSD City,Tangerang,1350000000.0,30/01/2023,9000000.0
93446,Dijual Apartemen Rainbow Spring Gading Serpong,3.0,103.0,Gading Serpong The Spring,Tangerang,2400000000.0,30/01/2023,17000000.0
93455,Apartemen Paddington Alam Sutera 2 Bed Room,2.0,76.0,Alam Sutera,Tangerang,1500000000.0,26/05/2023,10000000.0
93465,"Apartemen Kekinian Untuk Para Milenial,Good Investment",1.0,44.0,Lippo Karawaci,Tangerang,559000000.0,23/02/2023,4000000.0
93476,Apartemen Millenial Modern Harga sangat Terjangkau,1.0,28.0,Lippo Karawaci,Tangerang,370000000.0,25/02/2023,2000000.0
93488,Apartemen Rainbow Spring Type 2br Full Interior Di Gading Serpong,2.0,77.0,Gading Serpong,Tangerang,1750000000.0,24/01/2023,12000000.0
93501,The Spring Condovila 2 Kamar Tidur Gading Serpong,2.0,84.0,Gading Serpong,Tangerang,1750000000.0,01/06/2023,12000000.0
93530,The Springs Condovilla Dijual Cepat Siap Huni,2.0,84.0,Gading Serpong,Tangerang,1700000000.0,24/01/2023,12000000.0
93581,"Dijual Unit Langka Apartemen Rainbow Springs Condovillas 2br, Hook",2.0,76.0,Cihuni,Tangerang,1650000000.0,03/04/2023,11000000.0
93600,Jual Cepat Apartemen Soho Brooklyn Alam Sutera Tangerang,1.0,81.0,Alam Sutera,Tangerang,1600000000.0,24/01/2023,11000000.0
93620,Apartemen Saveria rapih siap huni ,1.0,38.0,BSD,Tangerang,475000000.0,24/01/2023,3000000.0
93626,Apartemen Type 2br Interior Bagus Siap Huni di Rainbow Springs,2.0,84.0,Gading Serpong,Tangerang,1750000000.0,24/01/2023,12000000.0
93635,Jual Apartmen,1.0,31.0,Lippo Karawaci,Tangerang,520000000.0,23/01/2023,3000000.0
93641,Apartemen Mewah Saveria Bsdicty 2 Kamar Full Furnish Nego Murah,2.0,41.0,Pagedangan,Tangerang,800000000.0,23/01/2023,5000000.0
93648,Dijual Murah Condovilla Rainbow Spring Full Furnish,2.0,84.0,Gading Serpong,Tangerang,1750000000.0,30/05/2023,12000000.0
93656,Apartemen Aeropolis Studio Murah Unfurnish Tower Ce di Tangerang,1.0,17.0,Tangerang Kota,Tangerang,175000000.0,23/01/2023,1000000.0
93665,"Hot Listing Apartemen Brooklyn Soho 2 Kamar Alam Sutera Tangerang Lokasi Super Strategis Dekat Toll,mall ,dan Lingkungan Yang Asri ",2.0,81.0,Alam Sutera,Tangerang,2000000000.0,23/01/2023,14000000.0
93675,Hot Deal Apartemen Rainbow Spring Condovilla,2.0,84.0,Gading Serpong,Tangerang,1750000000.0,23/01/2023,12000000.0
93686,Apartement THE NEST APARTEMENT 2 BR Unfurnished Baru,2.0,44.0,Karang Tengah,Tangerang,550000000.0,17/01/2023,3000000.0
93698,Apartemen Studio Furnish U Residence Lippo Karawaci Tangerang,1.0,30.0,Lippo Karawaci,Tangerang,650000000.0,17/01/2023,4000000.0
93711,studio apartemen serpong garden tower bellerosa dekat Bsd Tangerang,1.0,20.0,Cisauk,Tangerang,290000000.0,27/05/2023,2000000.0
93740,"The nest apartemen, hrga bagus, 2BR, 44m2, view pool, 550jt Nepis",2.0,44.0,Karang Tengah,Tangerang,550000000.0,17/01/2023,3000000.0
93756,Apartement The Nest Apartement di Karang Tengah 2br Unfurnished ,2.0,44.0,Karang Tengah,Tangerang,549000000.0,05/05/2023,3000000.0
93773,APARTEMENT LLOYD 3 BR CORNER SERASA VILLA PRIBADI,3.0,135.0,Alam Sutera,Tangerang,2900000000.0,28/03/2023,20000000.0
93791,Apartemen U Residence 1 Furnised Lippo Tangerang,1.0,35.0,Karawaci,Tangerang,550000000.0,17/01/2023,3000000.0
93810,"Apartemen The Nest Puri, Lb 44m2, Ppjb, Termurah Hrg 550jt.",2.0,44.0,Karang Tengah,Tangerang,550000000.0,07/04/2023,3000000.0
93830,Roseville Apartemen Siap Huni Murah Lokasi Strategis di Bsd City ,1.0,40.0,BSD City,Tangerang,1260000000.0,17/01/2023,9000000.0
93833,Apartement Branz BSD 1 BR Furnished Dekat Aeon Mall Dan Tol ,1.0,42.0,BSD,Tangerang,1550000000.0,26/04/2023,11000000.0
93836,Elevee Penthouse Residences Satu2 Nya Apartment Pet Friendly di Alam Sutera Harga Perdana,2.0,87.0,Alam Sutera,Tangerang,1600000000.0,17/01/2023,11000000.0
93840,Apartement Yukata Suites Akam Sutra 2 BR Alam Sutera,2.0,92.0,Alam Sutera,Tangerang,2800000000.0,01/06/2023,20000000.0
93845,SOHO di Pusat Bisnis Alam Sutera,1.0,81.0,Alam Sutera,Tangerang,1900000000.0,17/01/2023,13000000.0
93851,Dijual Apartemen Paragon Village. Dua bed room. Full furnish. Mewah,2.0,30.0,Karawaci,Tangerang,295000000.0,17/01/2023,2000000.0
93858,Apartement indend lokasi strategis kawasan lippo karawaci tangerang,2.0,45.0,Lippo Karawaci,Tangerang,559000000.0,17/01/2023,4000000.0
93866,Apartement indent di lokasi strategis kawasan lippo karawaci tangerang,2.0,28.0,Lippo Karawaci,Tangerang,370000000.0,17/01/2023,2000000.0
93875,Dijual Rainbow Condovillas Spring Summarecon Gading Serpong,2.0,84.0,Gading Serpong,Tangerang,1740000000.0,16/02/2023,12000000.0
93885,Apartemant alam sutra BROOKLYN SOHO Baru nyaman aman strategis,1.0,81.0,Alam Sutera,Tangerang,1800000000.0,05/06/2023,12000000.0
93896,JUAL CEPAT Apartemen MidTown Residence Gading Serpong,1.0,34.0,Gading Serpong,Tangerang,550000000.0,16/01/2023,3000000.0
93908,Apartemen Type 1 BR Siap Huni Di Saveri Sebrang Digital Hub BSD,1.0,31.0,BSD City,Tangerang,475000000.0,16/01/2023,3000000.0
93921, Apartemen U Residences Furnished Bagus,1.0,35.0,Lippo Karawaci,Tangerang,35000000.0,23/05/2023,260000.0
93935,"Apartemen Metro Garden, 2 BR Corner, Luas 62,5m2, Tangerang",2.0,62.0,Karang Tengah,Tangerang,850000000.0,16/01/2023,6000000.0
93950,Apartement Apartemen Brooklyn Alam Sutera 2 BR Furnished Baru,2.0,81.0,Alam Sutera,Tangerang,1800000000.0,16/01/2023,12000000.0
93966,Apartement Serpong Garden 1 BR Unfurnished Baru,1.0,24.0,Pagedangan,Tangerang,365000000.0,16/01/2023,2000000.0
93983,Apartemen Urbnx Lippo Karawaci Konsep Modern Masa Depan,2.0,29.0,Kelapa Dua,Tangerang,370000000.0,16/01/2023,2000000.0
94001,Apartemen Tree Park City Bsd 1br Baru Belum di Huni Jual Cepat,1.0,35.0,BSD,Tangerang,975000000.0,07/05/2023,6000000.0
94043,Dijual Apartemen Yukata 2 Kamar Tidur Alam Sutera,2.0,92.0,Alam Sutera,Tangerang,2400000000.0,16/01/2023,17000000.0
94046,"Dijual Murah Apartment Casa De Parco Tower Magnolia, Bsd City",1.0,40.0,BSD City,Tangerang,500000000.0,16/01/2023,3000000.0
94050,"Apartemen Tokyo Riverside Pik 2, Size 21m2, Midle Floor Type Studio, Tangerang Banten",1.0,21.0,Kosambi,Tangerang,390000000.0,16/01/2023,2000000.0
94055,Dijual Spec Brooklyn Tipe Soho 2 Lantai Cbd Alam Sutera ,2.0,81.0,Alam Sutera,Tangerang,1900000000.0,16/01/2023,13000000.0
94061,Dijual Murah Apartemen Ayodya Tower Coral Tangerang,2.0,38.0,Tangerang Kota,Tangerang,350000000.0,10/01/2023,2000000.0
94068,Di Jual Apartement Green Park View Daan Mogot Jakarta Barat Lh ,2.0,40.0,Daan Mogot,Tangerang,350000000.0,10/01/2023,2000000.0
94076,"Apartemen The Nest Puri, Tipe 2bedroom, Fullfurnished",2.0,45.0,Karang Tengah,Tangerang,1000000000.0,10/01/2023,7000000.0
94085,Apartement Studio Auraya Suites Alam Sutera New Launching,1.0,23.0,Alam Sutera,Tangerang,447000000.0,10/01/2023,3000000.0
94095,Dijual apartment Yukata Suites Alam Sutera 2BR Selatan,2.0,92.0,Alam Sutera,Tangerang,2800000000.0,10/01/2023,20000000.0
94106,Apartemen Brooklyn Tipe Soho 2 Lantai Alam Sutera Bisa Untuk Huni Dan Office,2.0,81.0,Alam Sutera,Tangerang,1800000000.0,10/01/2023,12000000.0
94118,"Apartemen The Nest Ukuran 44,2 M2",2.0,44.0,Tangerang Kota,Tangerang,650000000.0,28/05/2023,4000000.0
94131,Apartemen Silkwood Maple Tower 1 BR Furnished Bagus Alam Sutera,1.0,48.0,Alam Sutera,Tangerang,750000000.0,01/03/2023,5000000.0
94145,Dijual Apartemen U Residence Lippo Karawaci Luas 97m2 2br,2.0,97.0,Karawaci,Tangerang,1890000000.0,30/01/2023,13000000.0
94160,Dijual Apartemen Full Furnish 2 Bed Room Branz Bsd Brz33,2.0,85.0,BSD,Tangerang,2100000000.0,10/01/2023,15000000.0
94176,Dijual Apart Saveria Full Furnish Siap Huni,1.0,22.0,Cisauk,Tangerang,500000000.0,10/01/2023,3000000.0
94193,Hot Deal Apartment Saumata Alam Sutera Type Loft,3.0,192.0,Alam Sutera,Tangerang,5500000000.0,10/01/2023,39000000.0
94211,Hot Deal Apartment Favorite Yukata Suites,2.0,92.0,Alam Sutera,Tangerang,2800000000.0,10/01/2023,20000000.0
94230,"Apartment Mewah seluas Rumah, Indent Kawasan Alam Sutera Tangerang",2.0,88.0,Alam Sutera,Tangerang,2089999999.9999998,11/01/2023,15000000.0
94250,APARTEMEN SERPONG GARDEN TYPE STUDIO 3 UNIT GANDENG DI SERPONG TANGERANG,1.0,20.0,Cisauk,Tangerang,230000000.0,10/01/2023,1000000.0
94251,APARTEMEN RAINBOW SPRINGS CONDOVILLAS GADING SERPONG,2.0,84.0,Gading Serpong,Tangerang,1650000000.0,19/05/2023,11000000.0
94253,APARTEMEN SPRINGWOOD RESIDENCE TANGERANG,2.0,40.0,Pinang,Tangerang,950000000.0,19/05/2023,6000000.0
94256,"Apartemen Lloyd di Alam Sutera , Tipe 2br , Lantai 1 , Rapih ",2.0,106.0,Alam Sutera,Tangerang,2490000000.0,05/05/2023,17000000.0
94260,Apartement Paling Mewah di Alam Sutera Elevee Penthouses Bisa Kpr,3.0,156.0,Alam Sutera,Tangerang,1700000000.0,11/05/2023,12000000.0
94265,Dijual Cepat Apartemen Studio Ff Casa De Parco Bsd City ,1.0,27.0,BSD,Tangerang,470000000.0,09/01/2023,3000000.0
94271,Apartemen Full Furnish Type Studio Paramount Skyline Serpong,1.0,29.0,Gading Serpong,Tangerang,450000000.0,12/04/2023,3000000.0
94278,"Dijual Apartment The Nest Puri, View Pool",2.0,45.0,Karang Tengah,Tangerang,1000000000.0,05/05/2023,7000000.0
94286,Apartemen View Danau Tipe 2br Rainbow Springs Condovillas Gs,2.0,84.0,Gading Serpong,Tangerang,1650000000.0,19/05/2023,11000000.0
94295,Dijual apartemen The Nest 2 br full furnished nice design interior ,1.0,45.0,Karang Tengah,Tangerang,1000000000.0,09/01/2023,7000000.0
94305,Dijual Apartemen Yukata Suites Type 2br Hadap Selatan Di Alam Sutera,2.0,92.0,Alam Sutera,Tangerang,2800000000.0,09/01/2023,20000000.0
94316,APARTEMEN DIKELILING UNIVERSITAS B Residence,1.0,23.0,BSD,Tangerang,650000000.0,09/01/2023,4000000.0
94328,DIJUAL CEPAT Apartemen LLOYD low rise apartemen Apartemen LLOYD Alam Sutera 2 Kamar Tidur,2.0,993.0,Alam Sutera,Tangerang,2200000000.0,09/01/2023,15000000.0
94341,Apartement Siap Huni M Town Tower Avery Gading Serpong Tangerang,2.0,49.0,Gading Serpong,Tangerang,800000000.0,09/01/2023,5000000.0
94355,Dijual Unit Apartement 2br di Apartement Ayodhya Tangerang,2.0,38.0,Cikokol,Tangerang,400000000.0,09/01/2023,2000000.0
94370,"Apartement M Town residence, gading serpong tangerang semi furnished",1.0,21.0,Gading Serpong,Tangerang,480000000.0,09/01/2023,3000000.0
94386,"Apartemen Ayodhya Residence Size 50m2 Type 3br, Cikokol Tangerang Banten",3.0,50.0,Cikokol,Tangerang,800000000.0,03/01/2023,5000000.0
94403,"Dijual Apartemen Siap Huni Full Furnished Akasa Bsd City, In",1.0,21.0,BSD,Tangerang,350000000.0,03/01/2023,2000000.0
94421,Apartemen 2 BR depan sms ff,2.0,40.0,Gading Serpong,Tangerang,750000000.0,03/01/2023,5000000.0
94440,Jual Apartemen Roseville Bsd 2 Bedroom ,2.0,60.0,BSD City,Tangerang,945000000.0,11/05/2023,6000000.0
94460,Dijual Apartemen SKYLINE Paramount Studio Full Furnish,1.0,29.0,Gading Serpong,Tangerang,450000000.0,03/01/2023,3000000.0
94461,Apartemen Cassea Tower BSD Tangerang,1.0,27.0,Cisauk,Tangerang,600000000.0,03/01/2023,4000000.0
94463,2 Bedroom Apartemen Sky View Bsd Full Furnished.,2.0,31.0,BSD,Tangerang,350000000.0,03/01/2023,2000000.0
94470,Apartemen Type 1br Furnished Di The Branz Bsd City,1.0,42.0,BSD City,Tangerang,1550000000.0,03/01/2023,11000000.0
94475,Apartemen Type Studio Siap Huni Di Springwood Residence Tangerang,1.0,26.0,Alam Sutera,Tangerang,350000000.0,03/01/2023,2000000.0
94481,Dijual Apartement Serpong Garden Tower Bellerosa Unfurnished Baru,1.0,20.0,Cisauk,Tangerang,380000000.0,03/01/2023,2000000.0
94488,Dijual Apartement Apartemen Roseville Bsd Furnished ,1.0,30.0,BSD,Tangerang,650000000.0,15/03/2023,4000000.0
94496,Dijual Apartemen Roseville Bsd,1.0,30.0,BSD,Tangerang,650000000.0,15/03/2023,4000000.0
94505,Dijual Apartemen Riverside PIK2,1.0,21.0,Tangerang Kota,Tangerang,420000000.0,15/01/2023,3000000.0
94515,Apartemen dijual berikut Furniture di Citra raya Tangerang ,1.0,16.0,Cikupa Citra Raya,Tangerang,175000000.0,02/01/2023,1000000.0
94526,Dijual Apartemen Sky House BSD Serpong Full Furnished,1.0,21.0,BSD City,Tangerang,560000000.0,02/01/2023,4000000.0
94538,Dijula Cepat Apartemen Brooklyn Alama Sutra Unit Cakep Dan di Lengkapi Design Super Modern Fasilitas Yang Mendukung Area Yang Strategis .,1.0,42.0,Alam Sutera,Tangerang,875000000.0,02/01/2023,6000000.0
94551,"Dijual Turun Harga Apartemen Urban Heights Residences, Ciater Ag",1.0,30.0,Ciater,Tangerang,600000000.0,02/01/2023,4000000.0
94565,2 BR Apartemen di Apartemen Ayodhya Tangerang Dekat Pusat Hiburan,2.0,38.0,Cikokol,Tangerang,590000000.0,03/01/2023,4000000.0
94631,dijual apartement mtown residence gading serpong Midtown Residence,1.0,24.0,Gading Serpong,Tangerang,399000000.0,23/05/2023,2000000.0
94650,The Nest Apartemen Fully Furnished Dijual Cepat,2.0,46.0,Karang Tengah,Tangerang,700000000.0,27/04/2023,5000000.0
94670,Dijual Murah Rugi Apartemen Ayodhya Alam Sutera,2.0,38.0,Alam Sutera,Tangerang,350000000.0,27/12/2022,2000000.0
94671,Apartemen Pacific Garden Murah Siap Huni Terbaik di Alam Sutera,1.0,29.0,Alam Sutera,Tangerang,750000000.0,27/12/2022,5000000.0
94673,Apartemen Sky House Hunian Keren Murah Nan Nyaman di Bsd City,3.0,68.0,BSD City,Tangerang,1860000000.0,27/12/2022,13000000.0
94676,Apartemen Sky House Hunian Modern Murah Terbaik di Bsd City,3.0,68.0,BSD City,Tangerang,1860000000.0,27/12/2022,13000000.0
94680,"Apartemen Aeropolis Residence 3, Type Studio Neglasari Tangerang.",1.0,16.0,Neglasari,Tangerang,150000000.0,29/05/2023,1000000.0
94685,Dijual Apartmen Murah 2 BR di Tengah Kota Tangerang,2.0,37.0,Tangerang Kota,Tangerang,549000000.0,27/12/2022,3000000.0
94691,Apartement Bandara City Semi Furnished Baru 2424 ,1.0,33.0,Dadap,Tangerang,500000000.0,26/04/2023,3000000.0
94698,Apartement siap huni kawasan BSD Tangerang,1.0,23.0,BSD,Tangerang,300000000.0,27/12/2022,2000000.0
94706,Apartement lloyd siap huni kawasan alam sutra tangerang,3.0,135.0,Alam Sutera,Tangerang,2900000000.0,27/12/2022,20000000.0
94715,APARTEMEN TYPE STUDIO COLLINS BOULEVARD TANGERANG DEKAT ALSUT,1.0,21.0,Alam Sutera,Tangerang,620000000.0,26/12/2022,4000000.0
94725,Apartemen Type Studio Unfurnished Siap Huni di Springwood,1.0,22.0,Alam Sutera,Tangerang,320000000.0,26/12/2022,2000000.0
94736,UNIT APARTEMEN STUDIO BROOKLYN BAGUS,1.0,34.0,Alam Sutera,Tangerang,850000000.0,26/12/2022,6000000.0
94748,Dijual Hillcrest Dan Fairview House Apartement Kawasan Strategis,3.0,149.0,Karawaci,Tangerang,2200000000.0,20/01/2023,15000000.0
94761,"APARTEMEN PERTAMA DI GOLDEN TRIANGLE ALAM SUTERA, BEST LOCATION",1.0,24.0,Alam Sutera,Tangerang,555000000.0,26/12/2022,3000000.0
94775,Dijual Apartemen 2 BR di Apartemen Ayodhia Tangerang Banten,2.0,38.0,Cikokol,Tangerang,540000000.0,26/12/2022,3000000.0
94790,Dijual Apartemen Full Furnish 3 BR di apartemen Ayodhia Tangerang Kota,3.0,50.0,Cikokol,Tangerang,800000000.0,26/12/2022,5000000.0
94806,Apartemen Murah Siap Huni Pacific Garden Dekat Kampus Alam Sutera,1.0,29.0,Alam Sutera,Tangerang,750000000.0,26/12/2022,5000000.0
94823,Apartement U Residence 2 siap huni kawasan lippo karawaci Tangerang,1.0,35.0,Lippo Karawaci,Tangerang,550000000.0,26/12/2022,3000000.0
94841,Apartement Pacific Garden,1.0,25.0,Alam Sutera,Tangerang,775000000.0,20/12/2022,5000000.0
94860,Dijual Apartemen Horison Grand Serpong,1.0,29.0,Tangerang Kota,Tangerang,350000000.0,30/05/2023,2000000.0
94880,Roseville Soho And Suite 2 BR Furnished di Bsd City,2.0,60.0,BSD City,Tangerang,1800000000.0,15/05/2023,12000000.0
94881,Dijual murah SOHO Brooklyn Alam Sutera 1BR furnish,1.0,65.0,Alam Sutera,Tangerang,1750000000.0,20/12/2022,12000000.0
94883,Apartment fulk furnish siap huni ,1.0,38.0,BSD City,Tangerang,1100000000.0,20/12/2022,7000000.0
94886,"Apartemen B Residence, Strategis di pusat pendidikan BSD city",1.0,19.0,BSD City,Tangerang,450000000.0,20/12/2022,3000000.0
94890,Dijual Sewa Apartemen Yukata Suites Alam Sutera,2.0,84.0,Alam Sutera,Tangerang,1690000000.0,20/12/2022,12000000.0
94895,"Apt Branz Bsd, Kualitas Premium Dg Harga Murah, di Tengah Bsd",1.0,57.0,BSD City,Tangerang,1450000000.0,20/12/2022,10000000.0
